Portal;Barrio;Tipo;Titulo;Precio;Expensas;Direccion;Metros_Totales;Ambientes;Dormitorios;Baños;URL;Bajo_Precio;Cocheras;Etiqueta_Destacado;Porcentaje_Rebaja
zonaprop;belgrano;Departamento;Departamento 2 ambientes en Las Cañitas, frente al Hospital Militar y próximo a Av Cabildo, Subte D y Ferrocarril Mitre (Estación Carranza). El departamento esta recién pintado, esta ubicado en un 7º piso, muy luminoso, tiene un living comedor con balcón francés al lateral, cocina independiente, lavadero independiente, baño completo y dormitorio con amplios placards. El monto de expensas incluye Aysa, Las medidas, superficies y montos de expensas consignadas en la presente descripción son aproximadas, a solo título orientativo y no son vinculantes. Las medidas y superficies reales surgen del Título respectivo, y el monto de expensas real, del recibo emitido por la Administración del Consorcio de Copropietarios que rige el inmueble. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos, en el caso de ser personas físicas. Corredor responsable Juan Daniel Luisio, matrícula 2. 375, cpixintel(lui-lu1-Ver datos);630000;200000;CAMPOS, LUIS MARIA 400. Entre Ortega Y Gasset y Chenaut, Indalecio, Gral.;38;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes.-campos-luis-maria-al-400-57527802.html?n_src=Listado&n_pills=Lavadero&n_pg=3&n_pos=12;False;;;
zonaprop;belgrano;Departamento;Departamento en alquiler | belgrano - Capital Federal | 2 ambientes. Al contrafrente, en buen estado, luminoso, excelente ubicación próximo a avenidas y medios de transporte. Consta de living con salida a balcón al contrafrente, dormitorio con placard, baño completo, cocina amplia. Cuenta con calefacción por estufa, agua caliente por calefón, pisos de parquet en todo el departamento. En edificio de 9 pisos, 4 departamentos por piso, 1 ascensor. Apto Discapacitados: no. Código oppel: 942. Las especificaciones y medidas son informativas y aproximadas. No se incluyen: mobiliarios, artefactos eléctricos, luminarias o de aire. Oppel S. A. Mariano Oppel M. 468 F. 19 L. 1 - cucicba. reforma ley 2340 La reforma a la ley 2340 nos obliga entre otras cosas a comunicarle al público su alcance, conforme luce en esta descripción. Respetamos la ley y también nuestro derecho a manifestar el profundo desacuerdo contra una norma arbitraria e inconstitucional. Defenderemos nuestro derecho a trabajar, ejercer la profesión y el derecho de propiedad (arts. 14 y 17 Constitución Nacional). Estamos dispuestos, como siempre hemos estado, a trabajar para solucionar la dificultad de acceso a la vivienda, pero partiendo de un diagnóstico correcto. . Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos, en el caso de ser personas físicas.;600000;176237;LUIS MARIA CAMPOS 1500. Entre Virrey Del Pino y Virrey Loret;39;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-oppel-departamento-en-alquiler-belgrano-capital-56481278.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=3&n_pos=13;False;;;
zonaprop;belgrano;Departamento;Departamento 2 ambientes con balcon en alquiler. caracteristicas: - balcon. - cocina separada. - dormitorio con placart. - living comedor. - baño completo. C. U. C. I. C. B. A., Nº de Matrícula habilitante 1457, Hector Ezequiel Cruz “Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes”.;680000;110000;Conesa 2221;35;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-2-ambientes-con-balcon-57878727.html?n_src=Listado&n_pills=Terraza&n_pg=3&n_pos=14;False;;;
zonaprop;belgrano;Departamento;Excelente departamento, a metros de avenida del Libertador. Cerca de todo, supermercados, colegios, bares, excelente ubicación y acceso. El inmueble se encuentra en excelente estado, pintado, con los pisos pulidos y plastificados, puerta blindada. Hall de recepción. Cocina con muebles sobre y bajo mesada con ventana al exterior. Living comedor con salida al balcón, estufa tiro balanceado y aire acondicionado. Baño completo con salida al exterior y mampara de blindex. Dormitorio con placard de pared a pared y de piso a techo con ventilador de techo. Balcón. El inmueble se encuentra en estado inmejorable, listo para entrar a vivir, no hay que hacerle nada. Edificio muy tranquilo. No se aceptan mascotas;650000;159570;Congreso 1500;40;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-hermoso-departamento-49214476.html?n_src=Listado&n_pills=Encargado&n_pg=3&n_pos=15;False;;;
zonaprop;belgrano;Departamento;Departamento en alquiler en Belgrano, ideal para quien busca un espacio funcional y bien ubicado. Cuenta con 45 m² de superficie construida y 48 m² de superficie total. El ambiente es luminoso gracias a su disposición contrafrente y orientación ne. El departamento posee 1 dormitorio y 1 baño, living comedor con aire acondicionado y calefacción. Además, cuenta con balcón. El edificio tiene 6 pisos y 2 departamentos por piso, ascensor y encargado. Ubicado en una zona residencial de Belgrano, con fácil acceso a transporte público y cercanía a comercios, servicios y espacios verdes. Ideal para estudiantes o profesionales que buscan comodidad y practicidad.;700000;240000;Amenábar 2719;48;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-de-45-m-sup2--de-2-ambientes-con-balcon-57746808.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=3&n_pos=16;False;;;
zonaprop;belgrano;Departamento;Este departamento ofrece una gran prestación de espacio, comodidad y ubicación. Cuenta con aire acondicionado, una cama de dos plazas, biblioteca y heladera. Para aprovechar!;690000;145000;Vidal;39;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-oportunidad.-silencio-sol-y-ubicacion-58084096.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=3&n_pos=17;False;;;
zonaprop;belgrano;Departamento;Living. 5. 5x4 con cocina integrada y salida a gran balcòn terraza semicubierto al frente sobre Blanco Encalada. Dormitorio 3. 5x3 con vestidor y salida a gran balcòn terrazo semicubierto a corazòn de manzana, baño completo, ambos ambientes muy luminosos, provisto cada uno de acondicionadores Split frio/calor. Amenities: Piscina, solarium, sum, parrilla, laundry completa. Inmejorable ubicaciòn con acceso a multiples medios de transporte pùblico: a 3 cuadras de Cabildo y 3 cuadras de Juramento, principales lìneas de colectivos, a Subte lìnea D, y estaciòn de trenes Belgrano R;800000;247000;Blanco Encalada 2731;58;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-espectacular-2-amb-muy-luminoso-frente-belgrano-r-58111000.html?n_src=Listado&n_pills=SUM&n_pg=3&n_pos=18;False;;;
zonaprop;belgrano;Departamento;Se encuentra a una cuadra de Av. Del Libertador, a 1, 5 cuadras de la Estación Belgrano “C” del Ferrocarril Mitre, a 1, 5 cuadras de la Plaza Barrancas de Belgrano, próximo a la Entrada al Emblemático Barrio Chino. A sólo 4 cuadras de Fleni, Centro de Neurología y Rehabilitación Inumerables medios de transporte. Está ubicado en un 6° piso, con hermosa vista lateral abierta. Es muy importante destacar su luminosidad en todos sus ambientes ya que son todos externos. La cocina con ventana y puerta con salida al balcón, se encuentra refaccionada a nueva, excelentes espacios de guardado en alacenas y muebles bajo mesada. Tiene conexión para lavarropa. El living comedor tiene salida a un lindo balcón con vista abierta. Posee pisos de Parquet en todos los ambientes. El dormitorio, también con amplia ventana al exterior, cuenta con un amplio placard. El baño se encuentra refaccionado a nuevo con muy buenos materiales.;700000;180000;Montañeses 2030;46;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-dueno-directo!-totalmente-reciclado-a-nuevo-58222869.html?n_src=Listado&n_pg=3&n_pos=19;False;;;
zonaprop;belgrano;Departamento;Ubicado en una de las mejores zonas comerciales de Belgrano, y a metros de Av. Libertador, departamento en alquiler de dos ambientes, con todos los medios de transportes a disposición sobre Av Luis Maria Campos. Se alquila sin muebles. Al frente, living espacioso con salida a gran balcón sobre Avenida Lacroze. Un dormitorio. Cocina separada. Baño completo. Piso alfombrado. Disponible ya! Ajuste trimestral por ipc. Canon locativo + expensas + gastos de servicios, e Impuesto Inmobiliario y abl.;800000;210000;Av. Federico Lacroze 1843;56;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-departamento-en-alquiler-57413125.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=3&n_pos=20;False;;;
zonaprop;belgrano;Departamento;2 ambientes amplios en alquiler en Av. Juramento y Vidal. Excelente estado, ubicado en piso alto en zona premium de Belgrano. Características de la propiedad: Distribución: Living comedor con balcón corrido con vista a Av. Juramento. Aire Acondicionado. Dormitorio con ventana grande a calle Vidal, con placard empotrado y baulera superior. Cocina amplia reciclada, con espacio para lavarropas y acceso a balcón corrido. Baño completo reciclado. Detalles: Totalidad de los ambientes con orientación al frente, garantizando la mejor iluminación natural. Pisos de parquet en excelente estado de mantenimiento. Baño y cocina reciclados. Características del edificio: Encargado con vivienda en el edificio. Hall de entrada amplio y de categoría. Posibilidad de cochera fija cubierta en planta baja $125. 000. Condiciones comerciales: Sistema de actualización: trimestral por índice ipc. Requisitos: Ingresos suficientes, garantía propietaria o seguro de caución. Ubicación: Av. Juramento, esquina Vidal. Barrio Belgrano. Zona de alta conectividad con transporte público, acceso a servicios, comercios y centros educativos. Ley 5115. No apto para personas con movilidad reducida. Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler fe vivienda el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato;725000;240000;Avenida Juramento 2801;48;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-2-ambientes-grandes-muy-luminosos.-con-balcon.-todo-al-58107920.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=3&n_pos=21;False;;;
zonaprop;belgrano;Departamento;"Arribeños 2100 - Belgrano - Capital Federal disponibilidad inmediata. 3 ambientes, todo exterior! Buen edificio en Torre. Excelente apartamento en edificio de muy buena categoria, unica torre en la zona! Son 3 amb amplios, 71m2 totales. Visitelo, se sorprendera. Se alquila sin muebles. Disponibilidad!. Precio mensual (re-re-rebajado) a solo $600. 000, - mas gastos: expensas aprox. $280mil x mes, Servicios individuales: agua caliente X calefon y Calefaccion x tiro balanceado y sistema de placa tipo ecosol. (Mas aysa, aprox. $28. 000 mensuales y abl aprox. $28. 000 x mes, imp. Inmobiliario a cargo del Propietario) // capacidad: 4 pax. // ubicacion privilegiada. // mascotas: no // excelente estado, no te lo pierdas. Oferta por tiempo limitado! Unico disp. Piso medio del edificio, muy buen estado, la unidad cuenta con excelente distribucion, todos los M2 se utilizan! Al frente ( vista abierta) amplio balcon (posible mesas y sillas), muy buena luz y sol (de mañana). Imperdible, digno de ver previo A cualquier decision de alquiler de 3amb. 1 baño completo. Muy buena distribucion, area social y area dormitorios bien diferenciada. Son 71M2 totales. Muy buen estado, requiere pintura completa del depto, pisos de madera plastificados estan bien, cocina Y baño de epoca, requiere mejorarlos, estan en buen estado. Edificio en torre, al ingreso al barrio chino. No te lo pierdas. Oferta por tiempo limitado! Unico disp. Impecable, la unidad cuenta con placards en todos sus espacios, con interiores completos Y todos sus muebles de cocina, alacena Y bajo mesada completos. Al frente, vista abierta. Balcon, muy buena luz y sol (de mañana). Apart. De 3 ambientes, 71m2 totales, la mejor vista al norte de B. A. Edificio muy bueno! Todo externo. Con palier s/privado. Consta de 2 dorm amplios, profusos placards en todos los ambientes, 1 baño completo, todo Equipado; interiores de placards en madera; hall de distribucion, cocina totalmente equipada amplia y lavadero incorporado; living comedor con 2 puertas a balcon al frente, dormitorios 2, living comedor y pasillos con pisos en madera plastificados. Excelente distribucion. Servicios individuales, bajas expensas, unico! 2 ascensores de ultima generacion, cap. 6 pax. Zona comercial de belgrano, conocida como ""barrio chino"" Rodeado de bares, confiterias y restaurants (todos los restaurantes chinos/orientales muy proximos) -amplia variedad de delivery`s-; supermercados (todos! Cocina oriental), farmacias y centros de salud (clinica fleni en zona y stamboulian analisis clinicos), todos con atencion diurna y nocturna. Cochera optativa, parking en el edificio y/o edificio de cocheras muy proximo a la unidad, a convenir. Muy buen estado, para entrar ya, para su comodidad y confort! Como llegar? Estacion belgrano C – tren! Y todos los omnibus que llegan a barrancas de belgrano. Muy proximo a Av. Del libertador (200M) Y A la av. Cabildo con su centro comercial, todos sus restaurants y bares. Ademas, muy proximo a la zona de facultades-terciarios en Bajo Belgrano. Unico! Excelente acceso desde Y hacia microcentro y desde y hacia corredor norte de buenos aires. Ubicacion privilegiada. Muy buen depto, es un chiche, para no perderlo! Impecable! En la tranquilidad de un Barrio, con todos los medios de transporte a su disposicion. Requisitos: alquiler largo plazo (2 años, ajustes trimestrales x ipc-caba, menor plazo tb es posible) requiere garantia Propietaria en caba (seguro de caucion bancario o Cia de seguros es posible) y recibos de sueldo acordes al valor solicitado de alquiler (demostracion de ingresos x aprox. $2. 000. 000, - mensuales, puede ser con 1 o + inquilinos firmantes). Gastos de pedido de informes y certificaciones de firmas de Inquilino/s y garante/s a cargo del Inquilino ingresante. Comision a cargo del Propietario de la unidad.";600000;287000;Arribeños 2153;62;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-largo-plazo.-belgrano-barrio-chino!-son-3-amb.-1-54982672.html?n_src=Listado&n_pills=Encargado&n_pg=3&n_pos=22;False;;;
zonaprop;belgrano;Departamento;Edificio torre moderno al frente con balcón panorámica dimensiónes nórmales zona túnel Av Libertador una cuadra del Golf y parques guardia permanente. A;690000;110000;Av. del Libertador 5500;42;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-dos-ambientes-balcon-vta-panoramica-52439898.html?n_src=Listado&n_pg=3&n_pos=23;False;;;
zonaprop;belgrano;Departamento;Alquiler de hermoso departamento de 2 ambientes en Belgrano, muy luminoso y funcional, ideal para quienes buscan comodidad y excelente ubicación. A solo 2 cuadras de Av. Cabildo, con acceso inmediato a Metrobus y Subte Línea D, rodeado de comercios, supermercados, cafés y todo lo que necesitás para el día a día. El departamento cuenta con: un balcón corrido, con acceso desde la cocina y comedor. Cocina independiente con mucho espacio de guardado, cocina eléctrica. Living comedor amplio, aire acondicionado. Habitación con armario empotrado y amplio. Baño completo. Ideal para una o dos personas que busquen un departamento cómodo, bien ubicado y con excelente luz natural.;650000;160000;Cuba 2600;49;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-2-ambientes-super-luminoso-en-belgrano-dueno-directo-58208653.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=3&n_pos=24;False;;;
zonaprop;belgrano;Departamento;Cómodo departamento en excelente zona en Belgrano, José Hernández y Amenabar, a pasos de Subte línea D. Varias líneas de colectivos. Zona muy segura y de fácil acceso. El departamento se encuentra en un 4to piso contra frente por lo que resulta muy silencioso y a la vez luminoso con óptima ventilación. Divinos pisos de parquet en roble de eslavonia, cocina separada, baño completo. Balcón con cerramiento. Excelente y sólido edificio con muy buenos materiales de construcción. Terraza de uso común. Disponible! Consultas preferentemente por whatsapp todo el día. Ver datos;650000;80000;Cómodo departamento en excelente zona en Belgrano, José Hernández y Amenabar, a pasos de Subte línea D. Varias líneas de colectivos. Zona muy segura y de fácil acceso. El departamento se encuentra en un 4to piso contra frente por lo que resulta muy silencioso y a la vez luminoso con óptima ventilación. Divinos pisos de parquet en roble de eslavonia, cocina separada, baño completo. Balcón con cerramiento. Excelente y sólido edificio con muy buenos materiales de construcción. Terraza de uso común. Disponible! Consultas preferentemente por whatsapp todo el día. Ver datos;43;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquiler-2-ambientes-belgrano-58227104.html?n_src=Listado&n_pills=Terraza&n_pg=3&n_pos=26;False;;;
zonaprop;recoleta;Departamento;"Excelente departamento de 2 ambientes en alquiler. Ubicado en Austria 2258, séptimo piso al contrafrente, muy luminoso y silencioso. La unidad cuenta con cocina separada, living comedor con pisos de madera, dormitorio con placard y baño completo. Muy buena distribución y luminosidad en todos los ambientes. Expensas $205. 000. - Diciembre/2025 No se aceptan mascotas. Ideal para quienes buscan comodidad y tranquilidad en una muy buena zona. &quot;Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes&quot;. -";650000;205000;Austria al 2200;42;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-dos-ambientes-con-balcon-en-recoleta-58041028.html?n_src=Listado&n_pills=Encargado&n_pg=1&n_pos=1;False;;Super destacado;
zonaprop;recoleta;Departamento;Impecable 2 ambientes en excelente ubicacionliving Comedor con Balcón Francés con vista a la Plaza Vicente LopezDormitorio con Placard -- Cocina y Baño Completo. Lacroze propiedades de Alejandro Jorge Silberman. Matricula 1593 cucicba. La propiedad no posee accesibilidad con movilidad reducida salvo que en la publicación se indique lo contrario.;600000;160000;Las Heras al 1600;35;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes-en-recoleta-56953606.html?n_src=Listado&n_pg=1&n_pos=2;False;;Super destacado;
zonaprop;recoleta;Departamento;"Vista excelente. Super luminoso vigilancia las 24 horas. - muy buen edificio - departamento al frente `` todo luz y sol. `` living comedor y dormitorio con salida al `` balcón corrido ``, hall de distribución, baño completo, cocina con. lugar para el lavarropas. - agua caliente central y calefaccion central baulera individual. - no se aceptan mascotas -requisitos: 1 mes adelantado, 1 mes de deposito, que la persona que alquila pueda demostrar ingresos suficientes en forma fehaciente, y ademas un garante con propiedad o Seguro de Caucion finaer.. Inciso 8 del artículo 10 de la Ley 2340 (texto consolidado según Ley N° 5666). Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes"", segun Art. 4 de la Ley 5. 859 de C. A. B. A. Matricula cucicba 423";590000;269000;AVENIDA DEL LIBERTADOR 200;46;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-av-libertador-y-esmeralda-balcon-baulera-46724429.html?n_src=Listado&n_pills=Encargado&n_pg=1&n_pos=3;False;;Super destacado;
zonaprop;recoleta;Departamento;Departamento 2 ambientes en el 6to piso. Cuenta cocina independiente y baño completo. Lavadero con conexión para lavarropas. Superficie aproximada de 52 m². Luminoso, con pisos de parquet plastificados. El dormitorio cuenta con placares. Edificio de construcción tradicional. Balcón al frente. Expensas aproximadas de $280. 000. Ubicado en Agüero y Córdoba. Excelente ubicación. Cercania todo tipo de negocio comercial, entre medio de las lineas b y d de subte. Zona estratégica. Próximo a variedad de comercios y servicios y shopping Abasto. Aire acondicionado en el living. Se alquila con los muebles que figuran en las fotos. Condiciones: -contrato A 2 años con actualizacion trimestral por ipc. -demostracion de ingresos. -garantia propietaria en C. A. B. A. O seguro de caución. -mes por adelantado. -mes de depósito dolarizado. No apto mascotas. Se deja constancia que las medidas, superficies, m2 y proporciones consignadas son aproximados, al igual que las medidas parciales y/o de los ambientes esta sujeto a verificación y/o ajuste. El valor indicado de expensas esta sujeto a variación. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Nicolas lopez magnolio cucicba 8. 204;650000;280000;Agüero 1023;52;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-2-ambientes-recoleta-58217906.html?n_src=Listado&n_pills=Lavadero&n_pg=1&n_pos=4;False;;Super destacado;
zonaprop;recoleta;Departamento;Departamento de dos ambientes al frente con balcon superluminoso al lado de la universidad de palermo. cocina separada con lavadero incorporado, living comedor con balcon Y aire acondicionado, dormitorio con placard Y baño completo con bañera;800000;200000;José A. Cabrera 3500;45;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-de-dos-ambientes-en-alquiler-al-frente-58063001.html?n_src=Listado&n_pills=Lavadero&n_pg=1&n_pos=5;False;;Super destacado;
zonaprop;recoleta;Departamento;En alquiler 3 ambientes en Recoleta, apto profesional O vivienda excelente ubicacion, Peña y Laprida a metros de Subte Linea H Estacion Facultad de derecho, acepto garantia de el Interior;750000;210000;Peña 2585;55;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-3-ambientes-recoleta-apto-profesional-o-57955374.html?n_src=Listado&n_pills=Permite+mascotas&n_pg=1&n_pos=6;False;;Super destacado;
zonaprop;recoleta;Departamento;_ Departamento de un dormitorio en venta ubicado sobre calle Rodríguez Peña entre Avenida Santa Fe y Arenales (Recoleta, Ciudad Autónoma de Buenos Aires). Desarrollado en sexto piso por ascensor, con disposición frente y orientación al sur. _ El mismo posee cocina equipada con muebles sobre y bajo mesada, living comedor, un dormitorio con placard empotrado y un baño completo. Luminoso, cuenta con lavadero, balcón y muy buena ventilación natural. _ La propiedad tiene una superficie total de aproximadamente 61mts2, de los cuales 55mts2 son cubiertos. _ Las expensas al 16/10/2025 son de aproximadamente $317. 000. Yacoub | Construimos ConfianzaInnovación | Calidad | Sustentabilidad | Diseño70 Mil Metros Cuadrados | 23 TorresLa información descripta en el presente aviso es meramente orientativa y no forma parte de ningún tipo de documentación contractual. Los datos enunciados fueron proporcionados por los propietarios y pueden arrojar inexactitudes, las superficies definitivas surgirán del título de propiedad del inmueble referido. Se deja constancia de que los valores y/o expensas pueden estar sujetas a verificación o ajuste. Lo que estás buscando lo tenemos | Estés Donde EstésVendemos en Todos Lados.;750000;317000;_ Departamento de un dormitorio en venta ubicado sobre calle Rodríguez Peña entre Avenida Santa Fe y Arenales (Recoleta, Ciudad Autónoma de Buenos Aires). Desarrollado en sexto piso por ascensor, con disposición frente y orientación al sur. _ El mismo posee cocina equipada con muebles sobre y bajo mesada, living comedor, un dormitorio con placard empotrado y un baño completo. Luminoso, cuenta con lavadero, balcón y muy buena ventilación natural. _ La propiedad tiene una superficie total de aproximadamente 61mts2, de los cuales 55mts2 son cubiertos. _ Las expensas al 16/10/2025 son de aproximadamente $317. 000. Yacoub | Construimos ConfianzaInnovación | Calidad | Sustentabilidad | Diseño70 Mil Metros Cuadrados | 23 TorresLa información descripta en el presente aviso es meramente orientativa y no forma parte de ningún tipo de documentación contractual. Los datos enunciados fueron proporcionados por los propietarios y pueden arrojar inexactitudes, las superficies definitivas surgirán del título de propiedad del inmueble referido. Se deja constancia de que los valores y/o expensas pueden estar sujetas a verificación o ajuste. Lo que estás buscando lo tenemos | Estés Donde EstésVendemos en Todos Lados.;61;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-alquiler-1-dormitorio-1-bano-58047599.html?n_src=Listado&n_pills=Luminoso&n_pg=1&n_pos=7;False;;Destacado;
zonaprop;recoleta;Departamento;Departamento de un dormitorio en alquiler, estratégicamente ubicado en el corazón de Recoleta, sobre la calle Ecuador entre Santa Fe y Charcas. Situado en el tercer piso de un edificio con ascensor, este departamento ofrece una disposición al frente y orientación norte, asegurando una excelente luminosidad y ventilación natural. La propiedad cuenta con un cómodo living comedor, una cocina equipada con muebles sobre y bajo mesada, y un dormitorio que incluye un práctico placard empotrado. El baño es completo, brindando comodidad y funcionalidad. Además, el departamento dispone de un balcón que se convierte en un espacio ideal para disfrutar del aire libre. Con una superficie total de aproximadamente 45 m2, de los cuales 35 m2 son cubiertos, este departamento es una opción atractiva para quienes buscan confort y ubicación privilegiada. Las expensas, al 27/01/2026, son de aproximadamente $159. 000. En cuanto a servicios, la propiedad está conectada a agua corriente, cloacas, gas natural, electricidad, teléfono, e internet, y se encuentra en una zona pavimentada. También cuenta con calefacción y acceso a cable, asegurando un estilo de vida cómodo y moderno. La ubicación en Recoleta ofrece acceso a una amplia variedad de servicios, comercios y medios de transporte, convirtiéndose en una excelente oportunidad para quienes desean vivir en una de las zonas más emblemáticas de Buenos Aires. Yacoub | Construimos ConfianzaInnovación | Calidad | Sustentabilidad | Diseño70 Mil Metros Cuadrados | 23 TorresLa información descripta en el presente aviso es meramente orientativa y no forma parte de ningún tipo de documentación contractual. Los datos enunciados fueron proporcionados por los propietarios y pueden arrojar inexactitudes, las superficies definitivas surgirán del título de propiedad del inmueble referido. Se deja constancia de que los valores y/o expensas pueden estar sujetas a verificación o ajuste. Lo que estás buscando lo tenemos | Estés Donde EstésVendemos en Todos Lados.;560000;159000;Departamento de un dormitorio en alquiler, estratégicamente ubicado en el corazón de Recoleta, sobre la calle Ecuador entre Santa Fe y Charcas. Situado en el tercer piso de un edificio con ascensor, este departamento ofrece una disposición al frente y orientación norte, asegurando una excelente luminosidad y ventilación natural. La propiedad cuenta con un cómodo living comedor, una cocina equipada con muebles sobre y bajo mesada, y un dormitorio que incluye un práctico placard empotrado. El baño es completo, brindando comodidad y funcionalidad. Además, el departamento dispone de un balcón que se convierte en un espacio ideal para disfrutar del aire libre. Con una superficie total de aproximadamente 45 m2, de los cuales 35 m2 son cubiertos, este departamento es una opción atractiva para quienes buscan confort y ubicación privilegiada. Las expensas, al 27/01/2026, son de aproximadamente $159. 000. En cuanto a servicios, la propiedad está conectada a agua corriente, cloacas, gas natural, electricidad, teléfono, e internet, y se encuentra en una zona pavimentada. También cuenta con calefacción y acceso a cable, asegurando un estilo de vida cómodo y moderno. La ubicación en Recoleta ofrece acceso a una amplia variedad de servicios, comercios y medios de transporte, convirtiéndose en una excelente oportunidad para quienes desean vivir en una de las zonas más emblemáticas de Buenos Aires. Yacoub | Construimos ConfianzaInnovación | Calidad | Sustentabilidad | Diseño70 Mil Metros Cuadrados | 23 TorresLa información descripta en el presente aviso es meramente orientativa y no forma parte de ningún tipo de documentación contractual. Los datos enunciados fueron proporcionados por los propietarios y pueden arrojar inexactitudes, las superficies definitivas surgirán del título de propiedad del inmueble referido. Se deja constancia de que los valores y/o expensas pueden estar sujetas a verificación o ajuste. Lo que estás buscando lo tenemos | Estés Donde EstésVendemos en Todos Lados.;45;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-alquiler-1-dormitorio-1-bano-58240609.html?n_src=Listado&n_pills=Lavadero&n_pg=1&n_pos=8;False;;Destacado;
zonaprop;recoleta;Departamento;Excelente departamento al frente sobre avenida Santa fe 9° piso, con balcón, todo sol y luz muy bien ventilado. El living bien distribuido, con balcon francés y el dormitorio con balcón orientación norte y linda vista. Aire acondicionado split. Se entrega recien renovado y con los pisos recien plastificados. Cocina con gran ventana y baño completo. Son 4 departamentos por piso. Edificio con cámara de seguridad y llave magnética. Cerca de facultad de medicina, economia, odontología, universidad de palermo, Salvador, uade, uces, San Andrés, Recoleta Mall, etc. Muy bien comunicado con toda la ciudad por subtes D y H y colectivos.;700000;155000;Avenida Santa Fe 2088;45;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-duena-alquila-2-ambientes-av-santa-fe-y-ayacucho-alto-57416821.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=1&n_pos=9;False;;Destacado;
