Portal;Barrio;Tipo;Titulo;Precio;Expensas;Direccion;Metros_Cubiertos;Ambientes;Dormitorios;Baños;URL;Antiguedad;Descripcion_Breve;Visitas_Count;Visto_Estado
argenprop;recoleta;Departamento;Departamento en alquiler 2 ambientes barrio norte luminoso con balcon;680000;140000;Av santa fe al 3800;44;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--18837252;50;Rba inmobiliaria alquila departamento en barrio norte 2 ambientes , lumonoso en av santa fe inmejorable zona cerca de todo a dos cuadras de av. Las heras, pueyrredon, av. Callao, todos los colectivos , subte . Etc, importante requisitos: sin mascotas ingresos demostrables comprobables garantía propietaria en caba o seguro de caución premium group sa 1 mes de alquiler adelantado deposito en garantia 1 mes ajustes por ipc cada 3 meses contrato 24 meses 2 años queres visitarlo ? Contactame y lo vemos a partir del proximo lunes 19/01 estaremos coordinando visitas;0;Visto
argenprop;recoleta;Departamento;"ALQUILER DEPARTAMENTO 2 AMB PATIO ""APTO"" RECOLETA";750000;78800;Cabrera 3200;40;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--18891511;56;Corredor responsable: rmx 1 sas - lucas norman cucicba 8008 / cmcpsi 6743 - contacto: maría olivieri alquiler departamento de 2 ambientes con patio techado en recoleta - apto profesional dos ambientes (y medio) ubicado en el corazón de recoleta te ofrece la oportunidad de estar en una de las zonas más exclusivas de buenos aires. Con una ubicación privilegiada en el primer piso del edificio, con disposición contrafrente, lo que lo hace tranquilo y silencioso. El departamento es ideal para vivienda, oficina, consultorio, showroom, etc... Esta propiedad es perfecta para aquellos que buscan comodidad y buena ubicación. Características principales: living comedor con salida al balcón cubierto. Dormitorio con placard empotrado y salida directa al patio techado. Aire acondicionado para mantener el clima perfecto durante todo el año. Baño completo en su estado original. Cocina independiente con alacenas y conexión para lavarropas. Amplio patio techado que puede ser utilizado como un versátil espacio adicional. Pequeño patio abierto. Placard en el pasillo para almacenamiento adicional. Se aceptan mascotas pequeñas requisitos para el alquiler: contrato 2 años. Mes adelantado mes depósito ingresos demostrables por el triple del alquiler. Póliza de caución a través de opciones como garantía ya, , respaldar, pre-aprobado. Con estos requisitos, contáctanos por whatsapp y coordinaremos una visita a la propiedad. Ubicación: la propiedad se encuentra en el prestigioso barrio de recoleta, conocido por su arquitectura elegante, sus parques, museos y su vida cultural. Estarás cerca de restaurantes, tiendas de diseño, parques icónicos y excelentes conexiones de transporte público. No dudes en contactarnos si tienes alguna pregunta o para programar una visita. Transportes cercanos: colectivos: 29, 39, 92, 99, 106, 109, 111, 128, 140, 188, 194 datos útiles barrio: recoleta comuna: comuna 2 área hospitalaria: htal. J.A.Fernández comisaría comunal: 2 comisaría vecinal: 2b distrito escolar: distrito escolar ii código postal: 1186 código postal argentino: c1186aai rau s.R.L. No ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios re/max puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que rau s.R.L. No interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, ley nacional 25.028, ley 22.802 de lealtad comercial, ley 24.240 de defensa al consumidor, las normas del código civil y comercial de la nación y constitucionales, los agentes/gestores no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados. El inmueble no es accesible para personas con discapacidades físicas.;0;Visto
argenprop;recoleta;Departamento;Alquiler 2 amb luminoso y con balcón en Recoleta;700000;165000;Austria 1700;40;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--18894347;66;Corredor responsable: uno bienes raices s.R.L. - Nicolás sundblad cpi 7144 / csi 5821 - contacto: claudia spalletta hermoso dos ambientes super luminoso, con balcón, en la zona privilegiada de recoleta. El departamento es pura luz. Se accede por una entrada semiprivada. Cuenta con un living comedor con vista abierta, y un balcón de generosas dimensiones. Posee una cocina funcional con termotanque y horno eléctricos -no tiene gas- y espacio para lavarropas. Habitación con amplio espacio de guardado y baño completo con ducha, en suite. Posee un aire frio/calor inverter, pisos de parquet en la habitación y living, y una generosa baulera. El edificio cuenta con encargado con vivienda y dos ascensores. La propiedad se entrega sin muebles. No es apto mascotas, ni apto profesional. Se encuentra ubicado a tan solo una cuadra de la av. Santa fe y tres cuadras de av. Coronel díaz, lo que le da una excelente conectividad con la ciudad por medio de múltiples líneas de colectivo y las líneas d y h de subte. ¡Vení a conocer tu próximo hogar! Requisitos de alquiler: - alquiler por 2 años - 1 mes de adelanto - 1 mes de depósito en garantía - seguro de caución o garantía propietaria - ingresos demostrables y comprobables - indexación cada 6 meses por ipc rau s.R.L. No ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios re/max puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que rau s.R.L. No interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, ley nacional 25.028, ley 22.802 de lealtad comercial, ley 24.240 de defensa al consumidor, las normas del código civil y comercial de la nación y constitucionales, los agentes/gestores no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. El inmueble no es accesible para personas con discapacidades físicas.;0;Visto
argenprop;recoleta;Departamento;Departamento - 2 Ambientes - con balcón - Recoleta - ALQUILER.;500000;192000;Rodriguez Peña al 1000;24;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--18898684;70;Dos ambientes al frente con balcón! Excelente ubicación a metros de la av santa fe. El departamento cuenta con un dormitorio con salida a balcón, living y cocina. Baño completo. Apto profesional! Más expensas: $ 192.000.- Abl, aysa luz y gas. .Alquiler $ 500.000.- Por dos años ajuste trimestral x ipc abl: $ 14.000.- Aysa: $ 20.000.- Garantía únicamente seguro de caución. Para ingresar: mes de depósito y mes de adelanto. Comisión: medio mes $ 250.000.- Todas las imágenes, planos, descripciones, y características indicadas son meramente referenciales e ilustrativas y podrán ser modificadas sin previo aviso. Las superficies indicadas son estimadas. Las superficies y medidas definitivas surgirán del plano de mensura final aprobado oportunamente por el gcba. Las fechas de inicio de obra o posesión son estimadas, podrán ser reprogramadas por la dirección de obra y dependerán a su vez de un proceso de aprobaciones municipales u otros organismos intervinientes. Los precios indicados podrán modificarse sin previo aviso. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda.;0;Visto
argenprop;recoleta;Departamento;Departamento - 2 Ambientes - con balcón - Recoleta - ALQUILER.;500000;192000;Rodriguez Peña al 1000;24;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--18898683;70;Dos ambientes al frente con balcón! Excelente ubicación a metros de la av santa fe. El departamento cuenta con un dormitorio con salida a balcón, living y cocina. Baño completo. Apto profesional! Más expensas: $ 192.000.- Abl, aysa luz y gas. .Alquiler $ 500.000.- Por dos años ajuste trimestral x ipc abl: $ 14.000.- Aysa: $ 20.000.- Garantía únicamente seguro de caución. Para ingresar: mes de depósito y mes de adelanto. Comisión: medio mes $ 250.000.- Todas las imágenes, planos, descripciones, y características indicadas son meramente referenciales e ilustrativas y podrán ser modificadas sin previo aviso. Las superficies indicadas son estimadas. Las superficies y medidas definitivas surgirán del plano de mensura final aprobado oportunamente por el gcba. Las fechas de inicio de obra o posesión son estimadas, podrán ser reprogramadas por la dirección de obra y dependerán a su vez de un proceso de aprobaciones municipales u otros organismos intervinientes. Los precios indicados podrán modificarse sin previo aviso. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda.;0;Visto
argenprop;recoleta;Departamento;Cordoba al 3600 2 Amb. Recoleta. Amueblado con balcon;650000;216000;Cordoba al 3600;30;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--18919645;60;Departamento de 2 ambientes super luminoso al contrafrente con balcón cubierto, estar comedor con salida al balcon con cocina integrada . Dormitorio con placard con ventana al balcon. Hall distribuidor con placard y espejo. Mobiliario: en living comedor: mesa con dos sillas, sillón de 2 plazas, mesa escritorio con dos banquetas, lampara de pie, mueble guardado, lampara colgante, equipo de aire acondicionado frio calor, en cocina: calefón, artefacto cocina, mirondas, pava eléctrica y utencillos. En dormitorio: 2 camas de 1 plaza con colchones y 2 mesitas de luz. Alquiler: requisitos: contrato a 1 año. Ajustes trimestrales. Indice ipc. Mes de adelanto. $650.000 depósito. U$$ 600 garantia: seguro de caución (garantía premier s.A.). Demostración de ingresos en blanco. No se cobran honorarios. Condiciones: 2 personas, no apto mascotas (perro), apto profesional. Ley 5859 art. 5 se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Inmueble no accesible para personas con discapacidad física ley 5115. Se deja constancia que los m2 son aproximados, al igual que las medidas parciales de los ambientes, y el valor consignado de las expensas mensuales está sujeto a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. Inmobiliaria arquitectura arq. Fermoselle actúa solamente en carácter de comercializadora de los inmuebles ofrecidos. El precio del inmueble puede ser modificado sin previo aviso. Toda foto y/o gráfico es de carácter no contractual. Toda información es a sólo efecto orientativo. Las medidas, superficies, metrajes y proporciones informados son aproximados, las medidas reales surgirán del título de propiedad respectivo.;0;Visto
argenprop;almagro;Departamento;Amoblado ALQUILER: $ 690.000 ó U$S 460. Expensas: $ 210.000. Lavarropas Aire Acondicionado;690000;210000;Pte H Yrigoyen 3700, Piso 6;45;;1;;https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--6085141;20;Alquiler: $ 690.000 ó u$s 460. Expensas: $ 210.000 amoblado y equipado. Vigilancia. S.U.M. Contrafrente, piso 6 , balcón, vista abierta, muy luminoso. Excelente departamento. Escritorio, cocina y baño completo. Aire acondicionado, lavarropas. Expensas: $ 210.000.;2231;Visto
argenprop;almagro;Departamento;ESPECTACULAR 2 AMBIENTES, con PILETA , TOTALMENTE AMOBLADO y equipado, GIMNACIO, SUM y LAUNDRY, VIGILANCIA 24 hs., IMPECABLE, MUY LUMINOSO.;700000;160000;Domingo F Sarmiento 3900;47;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-almagro-norte-2-ambientes--4750584;20;50 m2 propios, en 3º piso a la calle, con vista muy abierta, muy luminoso.- Totalmente amoblado. Impecable. Excelente edificio, con seguridad las 24 hs.- Amplia pileta de natación, solarium, gimnasio, sum (salón de usos múltiples) y laundry (lavadero).- Sarmiento entre salguero y avda. Medrano, a una cuadra de avda. Corrientes y del subte “b” (estación medrano).- Precio: $ 700.000.- Mensuales + expensas $ 160.000.- Abl $ 19.000.- Y aysa: $ 29.000.- Contrato por 2 años, con ajustes trimestrales por ipc del indec.- Requisitos: 1- ingresos comprobables que sean suficientes para el pago del alquiler.- 2 - garantía: persona solvente con propiedad en caba, o seguro de caución.- Para ingresar: 1 mes adelantado + un mes de depósito.- No se cobra comisión ni honorarios.- Gastos: informe de dominio y certificaciones de firmas de escribanía.- Ideal para una persona sola o una pareja.- No se aceptan mascotas.-;1295;Visto
argenprop;almagro;Departamento;Yapeyú 0 Departamento 3 Ambientes en Almagro con Balcón al frente;700000;245000;Yapeyú 0 Departamento 3 Ambientes en Almagro con Balcón al frente;58;3;2;;https://www.argenprop.com/departamento-en-alquiler-en-almagro-3-ambientes--18619302;40;"Departemento en alquiler 3 ambientes al frente con balcon unidad ubicada en el 4 piso, cuenta con living comedor con salida al balcón cocina independiente amplia con lavadero independiente. Dos habitaciones con placard y pisos de parquet baño completo. Se entrega recién pintado y con los pisos plastificados. Muy buena ubicación, a metros de av rivadavia condiciones: contrato por dos años, ajuste trimestral por ipc seguro de caución (excluyente) + demostración de ingresos por cuidado y mantenimiento de los pisos, no se admiten mascotas. En el cumplimiento de la ley nacional 25.028, ley 22.802 de lealtad comercial. ? Ley 24.240 de defensa al consumidor, las normas del código civil y comercial de la nación y constitucionales. Los agentes no ejercen el corretaje inmobiliario. ? Ley 5859 - art. 4: ""para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes"". Se deja constancia que las medidas, superficies y m2 consignados son aproximados, sujetos a verifi cación y/o ajuste. El precio del inmueble puede ser modifi cado sin previo aviso. Vremont omar porta | av. La plata 542 - c.A.B.A / | lunes a viernes de 10:00 hs a 18:00 hs. Mat. 541";1059;Visto
argenprop;almagro;Departamento;Departamento de 2 ambientes en alquiler en Almagro con balcon;600000;127800;Don Bosco 3757;38;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--18687005;50;"Departamento de 2 ambientes con balcon en alquiler en almagro living-comedor 1 dormitorio con placard y salida al balcón contra frente. Cocina totalmente equipada lavadero independiente cubierto baño completo. La unidad se encuentra recien pintada en su totalidad, artefactos de cocina nuevos, pisos de parquet pulidos y plastificados en excelente estado. Servicios individuales. Edificio de 10 pisos con 2 ascensores, 4 departamentos por piso. Ubicado en inmejorable zona, a metros de la av. Rivadavia, linea de subte a "" castro barros"" requisitos: garantía propietaria de caba o sistema - ingresos demostrables. Contrato 2 años , actualización trimestral por ipc . 1 mes de deposito en dolares. Boleta de abl (agip) a cargo del locatario. Para más información, llámanos al: / celular: propiedad ley 5115: excepto que en la descripción de la propiedad se indique lo contrario, el edificio puede no contar con rampa para personas con movilidad reducida, y no ser accesible para personas con discapacidades físicas.- Vremont daniel amado -mat. 367 vremont daniel amado doblas 312 - caba propiedades en uruguay móvil uruguay : mail: propiedades en argentina tel: / móvil: +549 mail:";1000;Visto
argenprop;almagro;Departamento;2 AMBIENTES MUY LUMINOSOS FRENTE , BALCON, PILETA ,PARRILLA;800000;180000;Domingo F Sarmiento 3700, Piso 5;40;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--12454356;10;Excelente departamento de 2 ambientes modernos, todo al frente muy luminoso en impecable estado con balcon el inmueble consta de cocina incorporada , living con salida a balcon + dormitorio con amplio placard + baño completo se alquila con un split frio/calor. En el edificio hay terraza con parrilla solarium y pileta en excelente zona, a 2 cuadras de subte b y 5 de subte a y numerosas lineas de colectivos.Y a metros de plaza almagro. Edificio de solo 10 años de antigüedad imperdible synay propiedades visitas sra alejandra;400;Visto
argenprop;almagro;Departamento;Excelente Depto. Frente Balcon Hermosa vista. Lavadero independiente;600000;150000;Esteban A Gascon 800, Piso 6;6;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-almagro--3959583;40;Hermoso y muy luminoso departamento por ser edificio semi-torre en esquina de 2 ambientes con comodo placard en dormitorio, cocina y lavadero totalmente independiente con su pileta y espacio para lavarropas, balcon corrido todo al frente con excelente vista a ciudad,con sus pisos de madera plastificada , mueble de cocina nuevo y con un aire acondicionado splt colocado en dormitorio, a dos cuadras de av cordoba y una de av corrientes. No se admiten mascotas. Synay propiedades visitas sra alejandra;300;Visto
argenprop;almagro;Departamento;Dos ambientes al contra frente con balcón;690000;280000;Lezica 4200, Piso 5;43;2;1;1;https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--18925540;;Departamento amplio de dos ambientes al contra frente con balcón. En edificio de categoría con seguridad las 24 hs. Amenities piscina, sum, solarium, laundry. Excelente ubicación a una cuadra de av. Rivadavia centro comercial , varias lineas d colectivos 2, 5, 8, 15, 19, 26, 65, 85, 86, 88, 90, 103, 104, 105, 119, 127, 128, 132, 146, 151, 160. Subtes (metro) castro barros (línea a) detalle hall de entrada. Living/comedor con piso flotante. Cocina con muebles bajo y sobre mesada, pasa plato con repisa , piso cerámico. Baño completo con bañera. Dormitorio con placard, piso flotante. Requisitos seguro de caución y justificación de ingresos. No se aceptan mascotas.;237;Visto
argenprop;almagro;Departamento;"""EXCELENTE UBICACION"" INDEPENDENCIA 4000, 3 AMB. C/BALCON AL FRENTE, MUY LUMINOSO";700000;198000;Av Independencia 4000, Piso 4;47;3;2;;https://www.argenprop.com/departamento-en-alquiler-en-almagro-3-ambientes--5073226;42;"""Excelente ubicación"" independencia esq. Quintino bocayuva, hermoso 3 amb. Con balcón al frente, excelente estado, listo para mudarse, muy luminoso en todos sus ambientes, (baño completo) , 2 dormitorios, gran disponibilidad de placares, piso de parquet, instalacion electrica nueva, persiana y toldo automaticos, cocina c/muebles completos. Cocina y calefon nuevos. ""Sucesiones sin gastos ni adelantos , nos abona al vender la propiedad"" dr. Patricio bedetti ( abogado t 78 f 741 cpacf corredor inmobiliario mat 2576 cucicba) socio fundador del centro de corredores inmobiliarios socio fundador e integrante del grupo inmobiliario directorio asesor legal e integrante de las comisiones de legislación , medios y comunicación cucicba vocal mutual inmobiliaria argentina quintino bocayuva 415 caba / whatsapp facebook inmobiliaria patricio bedetti aviso legal: las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. Venta sujeta a que el propietario cumpla con la resolución 2371 y sus modificatorias de afip.- El edificio no cuenta con rampa para discapacitados. Se deja constancia que las medidas, superficies, m2 y proporciones consignadas son aproximados, al igual que las medidas parciales y/o de los ambientes esta sujeto a verificación y/o ajuste.";85;Visto
argenprop;almagro;Departamento;DEPTO 4 AMB, TODO LUZ NATURAL, A PASOS AV. CORRIENTES;790000;250000;Lambaré 1100, Piso 7;70;4;3;;https://www.argenprop.com/departamento-en-alquiler-en-almagro-4-ambientes--18924161;50;"Compacto departamento 4 ambientes, muy funcional. Tres dormitorios (dos con placards). Baño completo y toilette. Agradable balcón con hermosa vista abierta desde el séptimo piso al frente, que riega de luz natural a toda la unidad. Cocina independiente, con lavadero. Pisos de parquet. Estratégica ubicación, a pasos av. Corrientes, subte ""b"" y múltiples combinaciones de transporte.";61;Visto
argenprop;almagro;Departamento;2 Ambientes con escritorio y amenities;750000;160000;Bulnes 800;52;2;1;1;https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--18658718;;2 ambientes con escritorio y amenities todo luz y sol - balcón corrido servicios centrales - expensas: 160.000 sup.: 57m2 cocina y baño completo piscina y laundry excelente ubicación - cercanía subte b;50;Visto
argenprop;almagro;Departamento;Departamento en Almagro;700000;141000;Av. Independencia al 4200;35;;1;;https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--18669591;17;"Departamento de 1 dormitorio en alquiler en almagro. Al contra frente con orientación norte. Puerta blindada. Living a balcón, aa frío/calor, cocina integrada, (artefactos eléctricos) espacio para lavarropas. Dormitorio c/placard y baño completo. Pisos madera plastificados, laundy en piso 13 y pileta en piso14. Excelente estado, luminosidad y ubicación, a metros de av. La plata, subte línea b. Cucicba mat. 5115 requisitos 1) ingresos demostrables que tripliquen del valor locativo, antiguedad laboral mínima de un año. 2) garantía propietaria de c.A.B.A. De inmueble equivalente, o seguro de caución. 3) para ingresar se abonará un mes por adelantado y un mes de deposito en dólares. 4) contrato por 2 años actualizable cuatrimestralmente según indice ipc. Ley 5859 - art. 4: ""para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informe d'odorico propiedades ref. Propiedad: dap7573105";50;Visto
argenprop;almagro;Departamento;Humahuaca 3700 Departamento Moderno y con Balcón, 2 Ambientes en Almagro;690000;190000;Humahuaca 3700;43;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--18784619;10;"Excelente departamento 2 ambientes al frente requisito excluyente garantía propietaria de capital o seguro de caución y recibo de sueldo edificio con amenities, parrilla, solarium y laundry 45 mts totales living comedor con salida al balcón al frente toilette de recepcion cocina tipo americana integrada al ambiente con barra desayunador a gas dormitorio con baño en suite con aire acondicionado y placard baño compelto con bañera a 1 cuadra de av. Corrientes- linea de subte ""b"" a 3 cuadras de av. Córdoba todos los medios de transporte consúltenos jumo inmobiliaria telf: - - ""para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes"". Corredor responsable, juliano montalto, matricula cucciba 2394";37;Visto
argenprop;almagro;Departamento;Excelentes Dos Ambientes al Contrafrente, con Balcon;750000;150000;Agrelo 4300;40;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--18837049;8;Excelentes dos ambientes al contrafrente 7mo. Piso , no ultimo, con balcon, en muy buen estado. Super luminoso pulmón abierto , living comedor, cocina integrada, espacios para lavarropas y heladera, piso radiante, aire acondicionado frio /calor , dormitorio con placard , baño completo y placard de recepción. Edificio moderno en excelente estado, seguridad por totem. Servicios individuales, terraza habilitada. Excelente ubicacion a metros de av. La plata. Amplia red de medios de transportes en la zona. Contrato por 2 años, actualizacion trimestral por ipc;30;Visto
argenprop;almagro;Departamento;Departamento en alquiler en Almagro;500000;180000;Av Rivadavia 3900;40;2;1;1;https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--18797664;;Presentamos un atractivo departamento en alquiler en la calle av rivadavia, almagro, capital federal, con un precio de ar$500.000. Este encantador inmueble se compone de dos ambientes, incluyendo un cómodo dormitorio y un baño completo. Su disposición al frente con balcón a la calle proporciona una excelente iluminación natural y vistas a una de las zonas más comerciales de la ciudad. La superficie total es de aprox. 42 m2, de los cuales 40 m2 son cubiertos y 2 m2 descubiertos, ofreciendo un espacio funcional y acogedor. La propiedad cuenta con todas las comodidades necesarias para una vida confortable, incluyendo agua corriente, luz y gas natural. La cocina completa . Además, el departamento incluye un lavadero, lo que añade un valor práctico a su diseño. Ubicado en una zona con una gran variedad de líneas de transporte, este departamento es perfecto para quienes buscan movilidad y acceso a servicios.;25;Visto
argenprop;almagro;Departamento;Departamento en Almagro Sur;550000;150000;Venezuela al 3600;37;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-almagro-sur-2-ambientes--18762583;10;"Alquiler departamento 2 ambientes con balcón en almagro. Venezuela 3600, piso 2 . Condiciones: mes de adelanto : $ 550.000.- 1 mes de depósito : $ 550.000.- Requisitos : alquiler : $550.000.- + Servicios + expensas + tasa de abl. Garantia propietaria / seguro de caución . Demostración de ingresos comprobables. Honorarios a cargo de los propietarios . Pedido de informes a cargo de los inquilinos. Seguro contra incendios y resp. Civil a cargo del locatario. Expensas al mes de noviembre 2025 : $150.000.-( Incluye aysa ). Acepta mascota felina máximo dos personas ley nro. 5859 art. 5: ""se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato"". Hugo cortes (matrícula nro. 245 cucicba). Hcg brokers inmobiliarios.";10;Visto
argenprop;almagro;Departamento;DEPARTAMENTO DE 2 AMBIENTES EN ALQUILER-ZONA ALMAGRO;450000;103000;Bartolomé Mitre 4400, Piso 3;40;2;1;1;https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--18032468;;Departamento de 2 ambientes en alquiler, ubicado en la calle bartolomé mitre al 4400, entre yatay y rio de janeiro, en el barrio de almagro. Living comedor de 4.50x4.50 con balcón francés. Cocina separada con espacio para lavarropas. Dormitorio de 3.20x3.20 con placard. Baño completo. Pintado en su totalidad con tonalidades claras, con pisos de parquet. *Todas las medidas son aproximadas* para mas información comunicarse al /1004 . Lo ponte catalina propiedades- oficina : - av. Boedo 950 -;2;Visto
argenprop;almagro;Departamento;Departamento en Almagro;600000;180000;Gascon al 800;42;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--18470328;60;Amplio dos ambientes y medio en almagro, con balcón al frente. La propiedad se encuentra en muy buen estado, es luminosa, cómoda, espaciosa y silenciosa. Está ubicada en el cuarto piso, con orientación noroeste, dentro de un edificio de seis pisos.La superficie cubierta es de 45 m2 más un balcón de 2 m2, totalizando 47 m2. Cuenta con un dormitorio principal con salida al balcón, un segundo dormitorio pequeño o escritorio, cocina a gas con conexión para lavarropas, estar o comedor y baño con ducha. El agua caliente es por calefón y la calefacción mediante estufas. Esta ubicado sobre gascón al 800, entre humahuaca y guardia vieja, en una excelente zona de almagro. A pocos metros de las avenidas corrientes, córdoba, estado de israel, díaz vélez, medrano, ángel gallardo y scalabrini ortiz. También se encuentra a pocas cuadras del parque centenario y del hospital italiano, con múltiples medios de transporte cercanos, incluida la línea b de subte (estación medrano). Pida tasación: efectuada por profesionales, que analizan permanentemente el desenvolvimiento del mercado. Confíe su patrimonio en una empresa sólida con respaldo y prestigio. Confíe en el líder. Goldstein propiedades. Se deja constancia que los m2 son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) y las características están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. En el caso de tratarse de un inmueble en construcción los detalles de terminación y la fecha de entrega están sujetos a revisión. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. Goldstein propiedades srl con domicilio en avda. Corrientes 4666 actúa solamente en carácter de comercializadora de los inmuebles ofrecidos. En caso de tratarse de un terreno, la información de m2 construibles y plusvalía es orientativa, debiendo ser constatada por el interesado. Inmueble no accesible para personas con discapacidad física ley 5115. Cucicba matrícula 37. Cmcpsi matrícula 6003. Únicamente en el caso de tratarse de alquiler de vivienda familiar, rige lo indicado en la ley 5859. Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general no 2371 de la afip (pedido de coti).;1;Visto
